Code LPP;Libellé;Tarif;Prix unitaire réglementé;Date début validité;Date fin validité
1319040;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 10 CM.,SYLAMED;3.26;0.0;01/06/2019;06/07/2023
1323805;BANDE EN MOUSSE POUR CAPITONNAGE, TOUT MODELE,SYLAMED;3.81;0.0;01/01/2017;06/07/2023
1363325;PANS., FIX., BANDE, EXTENSIBLE, 4 M A LETIRAGE, LARGEUR 5 CM.,L2N TRADING;1.41;0.0;05/06/2021;06/07/2023
1337635;POCHETTE DE SUTURE ADHESIVE STERILE, 10 BANDES, 10 CM x 0,6 CM.,SYLAMED;1.57;0.0;01/06/2019;06/07/2023
1340778;PANS., FIX., BANDE, EXTENS, AUTOADH, 4 M ETIRAGE ET LARG. 10 CM.,SYLAMED;1.44;0.0;01/06/2019;06/07/2023
1351635;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 4 CM.,SYLAMED;1.13;0.0;01/06/2019;06/07/2023
1373625;PANS., FIX., BANDE, EXTENS, AUTOADH, 4 M ETIRAGE ET LARG. 12 CM.,SYLAMED;1.53;0.0;01/06/2019;06/07/2023
1365117;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 6 CM.,LABOKIT;2.32;0.0;05/06/2021;06/07/2023
1345362;PANS., FIX., BANDE, EXTENSIBLE, 3 M A L ETIRAGE, LARGEUR 10 CM.,LABO TECHNO;1.45;0.0;15/07/2023;29/06/2023
1349147;BANDE EN MOUSSE POUR CAPITONNAGE, TOUT MODELE,THUASNE;0.0;0.0;03/04/2004;06/07/2023
1308898;POCHETTE DE SUTURE ADHESIVE STERILE, 3 BANDES, 7,5 CM X 0,6 CM.,GIPHAR;2.17;0.0;15/07/2023;29/06/2023
1384847;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L ETIRAGE, LARGEUR 5 CM.,IDC GROUP;3.81;0.0;01/06/2019;06/07/2023
1349319;RONDELLES OCULAIRES STERILES DE GAZE HYDROPHILE, BOITE DE 10,CEORA;3.06;0.0;05/06/2021;06/07/2023
1372420;POCHETTE DE SUTURE ADHESIVE STERILE, 10 BANDES, 10 CM x 0,6 CM.,EVOLUPHARM;4.23;0.0;15/11/2025;16/10/2024
1328613;BANDE EN MOUSSE POUR CAPITONNAGE, TOUT MODELE,SYLAMED;6.95;0.0;01/01/2017;06/07/2023
1356319;POCHETTE DE SUTURE ADHESIVE STERILE, 3 BANDES, 7,5 CM X 0,6 CM.,GIPHAR;2.21;0.0;05/06/2021;06/07/2023
1361154;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L ETIRAGE, LARGEUR 15 CM.,LABO TECHNO;6.94;0.0;15/11/2025;16/10/2024
1349727;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 6 CM.,LABOKIT;3.58;0.0;29/06/2017;06/07/2023
1349756;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 6 CM.,LABOKIT;4.36;0.0;01/07/2017;06/07/2023
1384853;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 6 CM.,LABOKIT;3.48;0.0;01/07/2017;06/07/2023
1365519;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 5 CM.,MEDISTOCK;1.52;0.0;07/07/2023;03/07/2023
1399205;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 5 CM.,MEDISTOCK;7.66;0.0;15/07/2023;29/06/2023
1326040;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 6 CM.,LABOKIT;2.61;0.0;07/07/2023;03/07/2023
1355350;PANS., FIX., BANDE, EXTENS, AUTOADH, 4 M ETIRAGE ET LARG. 10 CM.,HARTMANN;3.25;0.0;15/07/2023;14/12/2025
1356390;COTON HYDROPHYLE, NON STERILE, PAQUET DE 100 G,NEP DEVELOP;8.9;0.0;01/04/2016;06/07/2023
1366016;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 6 CM.,LABOKIT;3.54;0.0;07/07/2023;14/07/2023
1396773;COUSSINS POUR CONTENTION, PANS.S ELASTO-COMPRESSIFS, TOUT MODELE,BSN-RADIANTE;4.04;0.0;08/09/2003;06/07/2023
1312032;BANDE EN MOUSSE POUR CAPITONNAGE, TOUT MODELE,SYLAMED;3.99;0.0;08/09/2003;06/07/2023
1358330;PANS., FIX., BANDE, EXTENSIBLE, 3 M A L ETIRAGE, LARGEUR 10 CM.,LABO TECHNO;3.28;0.0;15/07/2023;14/12/2025
1361728;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 20 CM.,MEDISTOCK;1.53;0.0;01/06/2019;06/07/2023
1364030;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 5 CM.,MEDISTOCK;2.03;0.0;01/07/2017;06/07/2023
1369322;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 6 CM.,LABOKIT;8.54;0.0;07/07/2023;03/07/2023
1370236;POCHETTE DE SUTURE ADHESIVE STERILE, 10 BANDES, 10 CM x 0,6 CM.,MARQUE VERTE;4.75;0.0;05/06/2021;06/07/2023
1371974;POCHETTE DE SUTURE ADHESIVE STERILE, 5 BANDES, 7,5 CM X 0,3 CM.,GIPHAR;4.87;0.0;15/07/2023;14/12/2025
1372689;BANDE EN MOUSSE POUR CAPITONNAGE, TOUT MODELE,THUASNE;0.0;0.0;03/04/2004;06/07/2023
1381100;BANDE EN MOUSSE POUR CAPITONNAGE, TOUT MODELE,THUASNE;6.45;0.0;03/04/2004;06/07/2023
1303470;COTON HYDROPHYLE, NON STERILE, PAQUET DE 100 G,NEP DEVELOP;3.76;0.0;05/06/2021;06/07/2023
1312760;COTON HYDROPHYLE, NON STERILE, PAQUET DE 100 G,NEP DEVELOP;3.06;0.0;05/06/2021;06/07/2023
1314829;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 7 CM.,NEP DEVELOP;8.69;0.0;01/06/2022;06/07/2023
1318030;COTON HYDROPHYLE, NON STERILE, PAQUET DE 100 G,NEP DEVELOP;1.34;0.0;05/06/2021;06/07/2023
1338942;COTON HYDROPHYLE, NON STERILE, PAQUET DE 100 G,NEP DEVELOP;3.1;0.0;05/06/2021;06/07/2023
1351109;PANSEMENT, FIXATION, BANDE, CREPE, COTON, 4 M X 10 CM,LABO TECHNO;6.64;0.0;15/07/2023;14/12/2025
1360657;PANSEMENT, FIXATION, BANDE, CREPE, COTON, 4 M X 7 CM.,RAFFIN MEDICAL;2.71;0.0;01/07/2017;06/07/2023
1332282;COUSSINS POUR CONTENTION, PANS.S ELASTO-COMPRESSIFS, TOUT MODELE,THUASNE;2.46;0.0;15/11/2024;14/11/2025
1376990;COTON HYDROPHYLE, NON STERILE, PAQUET DE 100 G,NEP DEVELOP;7.99;0.0;01/06/2022;06/07/2023
1384988;POCHETTE DE SUTURE ADHESIVE STERILE, 3 BANDES, 7,5 CM X 0,6 CM.,GIPHAR;4.89;0.0;15/12/2025;05/11/2025
1392717;COTON HYDROPHYLE, NON STERILE, PAQUET DE 100 G,NEP DEVELOP;5.95;0.0;05/06/2021;06/07/2023
1387923;POCHETTE DE SUTURE ADHESIVE STERILE, 5 BANDES, 7,5 CM X 0,3 CM.,GIPHAR;1.49;0.0;07/07/2023;14/11/2024
1394202;BANDE EN MOUSSE POUR CAPITONNAGE, TOUT MODELE,THUASNE;3.07;0.0;01/07/2017;06/07/2023
1396655;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 5 CM.,MEDISTOCK;2.94;0.0;15/07/2023;29/06/2023
1396891;PANSEMENT, FIXATION, BANDE, CREPE, COTON, 4 M X 7 CM.,RAFFIN MEDICAL;1.3;0.0;01/01/2017;06/07/2023
1388319;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 6 CM.,LABOKIT;3.34;0.0;05/06/2021;06/07/2023
1367501;COTON HYDROPHYLE, NON STERILE, PAQUET DE 100 G,NEP DEVELOP;5.82;0.0;05/06/2021;06/07/2023
1398708;COTON HYDROPHYLE, NON STERILE, PAQUET DE 100 G,NEP DEVELOP;1.67;0.0;05/06/2021;06/07/2023
1380097;COTON HYDROPHYLE, NON STERILE, PAQUET DE 100 G,NEP DEVELOP;4.15;0.0;05/06/2021;06/07/2023
1314261;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L ETIRAGE, LARGEUR 15 CM.,LABO TECHNO;4.22;0.0;15/07/2023;14/12/2025
1319896;PANSEMENT, FIXATION, BANDE, CREPE, COTON, 4 M X 7 CM.,LABO TECHNO;1.81;0.0;07/07/2023;14/07/2023
1310464;PANSEMENT, FIXATION, BANDE, CREPE, COTON, 4 M X 7 CM.,HYDREX;4.86;0.0;07/07/2023;03/07/2023
1326666;POCHETTE DE SUTURE ADHESIVE STERILE, 3 BANDES, 7,5 CM X 0,6 CM.,GIPHAR;9.84;0.0;05/06/2021;06/07/2023
1396939;PANSEMENT, FIXATION, BANDE, CREPE, COTON, 4 M X 7 CM.,RAFFIN MEDICAL;2.28;0.0;29/06/2017;06/07/2023
1311446;PANSEMENT, FIXATION, BANDE, CREPE, COTON, 4 M X 7 CM.,HYDREX;5.29;0.0;15/11/2025;16/10/2024
1327217;BANDE EN MOUSSE POUR CAPITONNAGE, TOUT MODELE,THUASNE;3.99;0.0;08/09/2003;06/07/2023
1370064;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L ETIRAGE, LARGEUR 20 CM.,RAFFIN MEDICAL;1.53;0.0;01/06/2019;06/07/2023
1317153;PANSEMENT, FIXATION, BANDE, CREPE, COTON, 4 M X 7 CM.,NEP DEVELOP;1.96;0.0;01/06/2019;06/07/2023
1366128;PANS., FIX., BANDE, EXTENS, AUTOADH, 4 M ETIRAGE ET LARG. 2,5 CM,SYLAMED;2.73;0.0;15/11/2025;16/10/2024
1317851;PANSEMENT, FIXATION, BANDE, CREPE, COTON, 4 M X 10 CM,LABOKIT;4.22;0.0;15/07/2023;14/12/2025
1302298;POCHETTE DE SUTURE ADHESIVE STERILE, 5 BANDES, 7,5 CM x 0,3 CM.,SOINEO;2.46;0.0;15/11/2024;14/11/2025
1345942;POCHETTE DE SUTURE ADHESIVE STERILE, 5 BANDES, 7,5 CM x 0,3 CM.,SOINEO;2.46;0.0;05/06/2021;06/07/2023
1398499;PANSEMENT, FIXATION, BANDE, CREPE, COTON, 4 M X 10 CM,LABO TECHNO;4.8;0.0;15/07/2023;14/12/2025
1331934;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 10 CM.,SYLAMED;4.48;0.0;01/04/2016;06/07/2023
1361355;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 7 CM.,SYLAMED;2.02;0.0;01/04/2016;06/07/2023
1307054;PANSEMENT, FIXATION, BANDE, CREPE, COTON, 4 M X 7 CM.,NEP DEVELOP;1.05;0.0;01/06/2019;06/07/2023
1333258;PANSEMENT, FIXATION, BANDE, CREPE, COTON, 4 M X 7 CM.,NEP DEVELOP;8.01;0.0;01/06/2019;06/07/2023
1392367;POCHETTE DE SUTURE ADHESIVE STERILE, 10 BANDES, 10 CM x 0,6 CM.,MARQUE VERTE;0.0;0.0;03/04/2004;25/03/2004
1346769;COTON HYDROPHYLE, NON STERILE, PAQUET DE 100 G,NEP DEVELOP;6.4;0.0;01/04/2016;06/07/2023
1345971;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 15 CM.,URGO HEALTHCARE;4.72;0.0;01/06/2019;06/07/2023
1304498;PANS., FIX., BANDE, EXTENSIBLE, 4 M A LETIRAGE, LARGEUR 10 CM.,L2N TRADING;7.39;0.0;07/07/2023;03/07/2023
1306155;PANS., FIX., BANDE, EXTENSIBLE, 4 M A LETIRAGE, LARGEUR 10 CM.,L2N TRADING;4.33;0.0;01/07/2017;06/07/2023
1399895;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 7 CM.,NEP DEVELOP;8.54;0.0;15/11/2024;14/11/2025
1327039;PANSEMENT, FIXATION, BANDE, CREPE, COTON, 4 M X 10 CM,L2N TRADING;1.28;0.0;15/07/2023;29/06/2023
1365488;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 10 CM.,SYLAMED;9.22;0.0;15/11/2025;16/10/2024
1305598;PANSEMENT, FIXATION, BANDE, CREPE, COTON, 4 M X 15 CM.,DIAS DE ANDRADE;3.32;0.0;15/12/2025;05/11/2025
1304742;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 10 CM.,SYLAMED;3.48;0.0;07/07/2023;14/11/2024
1390055;PANSEMENT, FIXATION, BANDE, CREPE, COTON, 4 M X 7 CM.,LABO TECHNO;5.11;0.0;29/06/2017;06/07/2023
1306400;PANS., FIX., BANDE, EXTENSIBLE, 4 M A LETIRAGE, LARGEUR 10 CM.,L2N TRADING;5.49;0.0;15/07/2023;29/06/2023
1333695;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L'ETIRAGE, LARGEUR 10 CM.,SYLAMED;2.41;0.0;15/11/2025;16/10/2024
1324510;COUSSINS POUR CONTENTION, PANS.S ELASTO-COMPRESSIFS, TOUT MODELE,THUASNE;1.65;0.0;15/11/2024;14/11/2025
1347830;PANSEMENT, FIXATION, BANDE, CREPE, COTON, 4 M X 10 CM,IDC GROUP;3.25;0.0;15/07/2023;14/12/2025
1387426;RONDELLES OCULAIRES STERILES DE GAZE HYDROPHILE, BOITE DE 10,CEORA;3.6;0.0;15/07/2023;14/12/2025
1341370;BANDE EN MOUSSE POUR CAPITONNAGE, TOUT MODELE,THUASNE;0.0;0.0;03/04/2004;06/07/2023
1368587;BANDE EN MOUSSE POUR CAPITONNAGE, TOUT MODELE,THUASNE;0.0;0.0;03/04/2004;06/07/2023
1388242;BANDE EN MOUSSE POUR CAPITONNAGE, TOUT MODELE,THUASNE;0.0;0.0;03/04/2004;06/07/2023
1392798;BANDE EN MOUSSE POUR CAPITONNAGE, TOUT MODELE,THUASNE;9.91;0.0;15/11/2024;14/11/2025
1348484;RONDELLES OCULAIRES STERILES DE GAZE HYDROPHILE, BOITE DE 10,CEORA;7.42;0.0;05/06/2021;06/07/2023
1376730;COTON HYDROPHYLE, NON STERILE, PAQUET DE 100 G,NEP DEVELOP;5.27;0.0;01/04/2016;06/07/2023
1345830;POCHETTE DE SUTURE ADHESIVE STERILE, 3 BANDES, 7,5 CM X 0,6 CM.,LABOKIT;8.9;0.0;01/04/2016;06/07/2023
1314166;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L ETIRAGE, LARGEUR 7 CM.,LABOKIT;6.23;0.0;01/04/2016;06/07/2023
1331383;PANS., FIX., BANDE, EXTENSIBLE, 3 M A L ETIRAGE, LARGEUR 10 CM.,LABO TECHNO;3.81;0.0;01/01/2017;06/07/2023
1365755;POCHETTE DE SUTURE ADHESIVE STERILE, 10 BANDES, 10 CM x 0,6 CM.,MARQUE VERTE;1.77;0.0;05/06/2021;06/07/2023
1383144;POCHETTE DE SUTURE ADHESIVE STERILE, 3 BANDES, 7,5 CM X 0,6 CM.,GIPHAR;3.25;0.0;15/07/2023;14/12/2025
1349466;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 6 CM.,LABOKIT;5.2;0.0;01/06/2019;06/07/2023
1306847;POCHETTE DE SUTURE ADHESIVE STERILE, 3 BANDES, 7,5 CM X 0,6 CM.,GIPHAR;1.24;0.0;01/04/2016;06/07/2023
1363035;PANS., FIX., BANDE, EXTENSIBLE, 4 M A L ETIRAGE, LARGEUR 20 CM.,RAFFIN MEDICAL;1.33;0.0;01/04/2016;06/07/2023
1333324;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 6 CM.,LABOKIT;6.77;0.0;01/06/2019;06/07/2023
1374932;RONDELLES OCULAIRES STERILES DE GAZE HYDROPHILE, BOITE DE 10,CEORA;4.48;0.0;01/06/2022;06/07/2023
1357336;RONDELLES OCULAIRES STERILES DE GAZE HYDROPHILE, BOITE DE 10,CEORA;7.38;0.0;01/06/2022;06/07/2023
1370897;RONDELLES OCULAIRES STERILES DE GAZE HYDROPHILE, BOITE DE 10,CEORA;6.79;0.0;01/06/2022;06/07/2023
1330509;RONDELLES OCULAIRES STERILES DE GAZE HYDROPHILE, BOITE DE 10,CEORA;2.37;0.0;05/06/2021;06/07/2023
1315852;RONDELLES OCULAIRES STERILES DE GAZE HYDROPHILE, BOITE DE 10,CEORA;1.43;0.0;05/06/2021;06/07/2023
1374694;RONDELLES OCULAIRES STERILES DE GAZE HYDROPHILE, BOITE DE 10,CEORA;9.26;0.0;01/06/2022;06/07/2023
1358347;COTON HYDROPHYLE, NON STERILE, PAQUET DE 100 G,NEP DEVELOP;2.68;0.0;05/06/2021;06/07/2023
1352132;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 6 CM.,LABOKIT;9.27;0.0;29/06/2017;06/07/2023
1326057;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 6 CM.,LABOKIT;7.19;0.0;01/06/2019;06/07/2023
1318224;PANS., FIX., BANDE, EXTENS, AUTOADH, 4 M ETIRAGE ET LARG. 2,5 CM,SYLAMED;4.87;0.0;15/07/2023;14/12/2025
1370673;PANS., FIX., BANDE, EXTENS., AUTOADH, 4 M ETIRAGE ET LARG. 6 CM.,LABOKIT;1.93;0.0;01/06/2019;06/07/2023
1370213;POCHETTE DE SUTURE ADHESIVE STERILE, 10 BANDES, 10 CM x 0,6 CM.,MARQUE VERTE;4.37;0.0;15/12/2025;05/11/2025
1370704;POCHETTE DE SUTURE ADHESIVE STERILE, 3 BANDES, 7,5 CM X 0,6 CM.,GIPHAR;5.44;0.0;15/07/2023;14/12/2025
1668102;DMN-TSM, TLS DEFIBRILLATEUR OU STIMULATEUR CARDIAQUE, FORFAIT SEMESTRIEL,BOSTON;3.66;0.0;21/12/2025;17/11/2025
1659468;DMN-TSM, INSU CARDIAQUE CHRONIQUE, FORFAIT MENSUEL,CARELINE;4.34;0.0;08/11/2024;31/03/2025
1654962;DMN-TSM, INSU CARDIAQUE CHRONIQUE, FORFAIT MENSUEL,PREDICT4HEALTH;3.99;0.0;21/12/2025;17/11/2025
1612544;DMN-TSM, INSU CARDIAQUE CHRONIQUE, FORFAIT MENSUEL,CARELINE;5.0;0.0;01/07/2023;07/11/2024
1694358;DMN-TSM, INSU CARDIAQUE CHRONIQUE, FORFAIT MENSUEL,EPOCA;4.02;0.0;01/04/2025;20/12/2025
1662186;DMN-TSM, TLS DEFIBRILLATEUR OU STIMULATEUR CARDIAQUE, FORFAIT SEMESTRIEL,BOSTON;;0.0;;
1643272;DMN-TSM, TLS DEFIBRILLATEUR OU STIMULATEUR CARDIAQUE, FORFAIT MENSUEL,IMPLICITY;1.42;0.0;31/03/2024;07/11/2024
2122138;CHUT POUR AUGMENTATION DU VOLUME DE L AVANT-PIED, L UNITE,CALZAMEDI;6.03;0.0;01/01/2023;06/07/2023
2113174;CORRECTION ORTHOPEDIQUE, PIED, ATTELLE RIGIDE SANS CHAUSSURE,KINORTHO;0.0;0.0;01/08/2009;06/07/2023
2193813;COLLIER CERVICAL POUR SOUTIEN LEGER,L2N TRADING;9.25;0.0;01/08/2009;06/07/2023
2149440;COR. ORTHO., MAIN-POIGNET, ORTH. POSITIONT, POIGNET-MAIN-DOIGT,KINORTHO;0.0;0.0;01/08/2009;06/07/2023
2124338;COR. ORTHO., MAIN-POIGNET, ORTHESE STATIQUE, POIGNET-POUCE,CAMP SCANDINAV;0.0;0.0;01/08/2009;06/07/2023
2107972;CHUT POUR AUGMENTATION DU VOLUME DE L'AVANT-PIED, L'UNITE,PONECO;6.03;0.0;01/01/2023;06/07/2023
2152211;COLLIER CERVICAL POUR SOUTIEN MOYEN, NON REGLABLE EN HAUTEUR,MEDI SERV;0.0;0.0;01/08/2009;06/07/2023
2161530;COR. ORTHO., MAIN-POIGNET, ORTHESE STATIQUE, POIGNET-RIGIDE,SAS AVIDEN;0.0;0.0;01/08/2009;06/07/2023
2130310;COR. ORTHO., MAIN-POIGNET, ATTELLE, EXTENSION POIGNET,MED PARTNER;0.0;0.0;01/08/2009;06/07/2023
2128365;CORRECTION ORTHOPEDIQUE, PIED, ATTELLE ARTICULEE SANS CHAUSSURES,KINORTHO;0.0;0.0;01/08/2009;06/07/2023
2182755;CORRECTION ORTHOPEDIQUE, PIED, ATTELLE RELEVEUR DE PIED DE SERIE,OSSUR EUROPE;4.0;0.0;08/08/2013;06/07/2023
2159526;COR. ORTHO., MAIN-POIGNET, ORTHESE STATIQUE, POIGNET-POUCE,GIMED LAB;0.0;0.0;01/08/2009;06/07/2023
2132303;COR. ORTHO., MAIN-POIGNET, ORTHESE STATIQUE, POIGNET-POUCE,CIMATEL;0.0;0.0;01/08/2009;06/07/2023
2192630;COR. ORTHO., MAIN, ATTELLE MP, FLEXION, POUCE ABDUCTION,ETOILE GRENOBLE;0.0;0.0;01/08/2009;06/07/2023
2174460;CORRECTION ORTHOPEDIQUE, PIED, ATTELLE RELEVEUR DE PIED DE SERIE,POLAAR;4.0;0.0;08/08/2013;06/07/2023
2118823;CORRECTION ORTHOPEDIQUE, PIED, ATTELLE MONTEE SUR CHAUSSURES,SKINCASTS;0.0;0.0;01/08/2009;06/07/2023
2139009;COR. ORTHO., MAIN, ATTELLE MP, FLEXION, POUCE ABDUCTION,ETOILE DISTRIB;0.0;0.0;01/08/2009;06/07/2023
2166740;CORRECTION ORTHOPEDIQUE, GENOU, ATTELLE ET ORTHESE ARTICULEE,ALIANZA;0.0;0.0;01/08/2009;06/07/2023
2105938;COR. ORTHO., PIED, ORTH. STABILISATRICE CHEVILLE, PLAN FRONTAL,PAVIS;0.0;0.0;01/08/2009;06/07/2023
2183855;CORRECTION ORTHOPEDIQUE, PIED, ATTELLE RIGIDE SANS CHAUSSURE,KINORTHO;0.0;0.0;01/08/2009;06/07/2023
2139943;COR. ORTHO., MAIN, ATTELLE MP, FLEXION, POUCE ABDUCTION,ETOILE DISTRIB;5.13;0.0;01/03/2020;06/07/2023
2189800;CORRECTION ORTHOPEDIQUE, MAIN, ATTELLE MP, EXTENSION,CIZETA MEDICALI;0.0;0.0;01/08/2009;06/07/2023
2182710;CORRECTION ORTHOPEDIQUE, GENOU, ATTELLE ET ORTHESE ARTICULEE,SDG DISTRIB;0.0;0.0;01/08/2009;06/07/2023
2104637;CORRECTION ORTHOPEDIQUE, GENOU, ATTELLE ET ORTHESE ARTICULEE,BREG INC;0.0;0.0;01/08/2009;06/07/2023
2109534;CORRECTION ORTHOPEDIQUE, PIED, ATTELLE RIGIDE SANS CHAUSSURE,KINORTHO;0.0;0.0;01/08/2009;06/07/2023
2165194;COR. ORTHO., MAIN-POIGNET, ORTHESE STATIQUE, POIGNET-RIGIDE,KINORTHO;0.0;0.0;01/08/2009;06/07/2023
2179500;COR. ORTHO., MAIN-POIGNET, ORTH. POSITIONT, POIGNET-MAIN-DOIGT,KINORTHO;0.0;0.0;01/08/2009;06/07/2023
2145984;COR. ORTHO., MAIN, ATTELLE MP, FLEXION, POUCE ABDUCTION,MED PARTNER;0.0;0.0;01/08/2009;06/07/2023
2155965;COR. ORTHO., PIED, ATTELLE CORRECTRICE, TOUS PLANS DE LESPACE,NOVANKLE;0.0;0.0;01/08/2009;06/07/2023
2116741;COR. ORTHO., MAIN-POIGNET, ORTH. POSITIONT, POIGNET-MAIN-DOIGT,KINORTHO;0.0;0.0;01/08/2009;06/07/2023
2154032;CORRECTION ORTHOPEDIQUE, MAIN, ATTELLE MP, EXTENSION,CIZETA MEDICALI;0.0;0.0;01/08/2009;06/07/2023
2164622;CORRECTION ORTHOPEDIQUE, PIED, ATTELLE RIGIDE SANS CHAUSSURE,PRIM;0.0;0.0;01/08/2009;06/07/2023
2167678;VETEMENT COMPRESSIF, GANT OUVERT OU FERME,MEDICAL Z;0.0;0.0;01/08/2009;06/07/2023
2126751;VETEM COMPR., SUPP. GILET SANS MANCHE, CONFORMATEUR STERNAL,MEDICAL Z;0.0;0.0;01/08/2009;06/07/2023
2123712;VETEMENT COMPRESSIF, SUPPLEMENT GILET SANS MANCHE, MANCHE COURTE,MEDICAL Z;7.64;0.0;01/08/2009;06/07/2023
2193693;VETEMENT COMPRESSIF, SUPP. GILET SANS MANCHE, PATTE SOUS-CUISSE,MEDICAL Z;0.0;0.0;01/08/2009;06/07/2023
2133248;VETEMENT COMPRESSIF, SUPPLEMENT SHORT, JAMBE COURTE,MEDICAL Z;0.0;0.0;01/08/2009;06/07/2023
2102986;VETEMENT COMPRESSIF, SHORT,MEDICAL Z;0.0;0.0;01/08/2009;06/07/2023
2151772;VETEM COMPR., SUPP. GILET SANS MANCHE, CONFECTION POITRINE FEMME,MEDICAL Z;0.0;0.0;01/08/2009;06/07/2023
2103661;VETEM COMPR, SUPP. GANT OUVERT OU FERME, SEPARATEUR INTERDIGITAL,MEDICAL Z;0.0;0.0;01/08/2009;06/07/2023
2106719;VETEMENT COMPRESSIF, SUPPLEMENT GILET SANS MANCHE, MANCHE LONGUE,MEDICAL Z;0.0;0.0;01/08/2009;06/07/2023
2122658;VETEMENT COMPRESSIF, SUPPLEMENT CHAUSSETTE HAUTE, PIED,MEDICAL Z;0.0;0.0;01/08/2009;06/07/2023
2190602;VETEMENT COMPRESSIF, SUPPLEMENT SHORT, JAMBE LONGUE,MEDICAL Z;0.0;0.0;01/08/2009;06/07/2023
2185908;VETEMENT COMPRESSIF, MITAINE,MEDICAL Z;0.0;0.0;01/08/2009;06/07/2023
2127733;VETEMENT COMPRESSIF, MENTONNIERE AVEC BRIDES,MEDICAL Z;0.0;0.0;01/08/2009;06/07/2023
2112269;VETEMENT COMPRESSIF, COLLIER,MEDICAL Z;0.0;0.0;01/08/2009;06/07/2023
2181945;VETEMENT COMPRESSIF, SUPPLEMENT, MANCHETTE,MEDICAL Z;0.0;0.0;01/08/2009;06/07/2023
2134549;CORRECTION ORTHOPEDIQUE, PIED, CHAUSSURE A BOUT OUVERT,NEUT;0.0;0.0;01/08/2009;06/07/2023
2130267;VETEMENT COMPRESSIF, GILET SANS MANCHE,MEDICAL Z;0.0;0.0;01/08/2009;06/07/2023
2145493;VETEMENT COMPRESSIF, CAGOULE,MEDICAL Z;0.0;0.0;01/08/2009;06/07/2023
2117500;COR. ORTHO., HANCHE, COUSSIN D'ABDUCTION, MEMBRE INF., ENFANT,PRIM;0.0;0.0;01/08/2009;06/07/2023
2122121;COR. ORTHO., MAIN-POIGNET, ORTHESE STATIQUE, POIGNET-RIGIDE,MILLET INNOV;0.0;0.0;01/08/2009;06/07/2023
2140455;ORTHESE PLANTAIRE, DU 28 AU 37,BIGORRE;0.0;0.0;01/08/2009;06/07/2023
2180450;CORRECTION ORTHOPEDIQUE, GENOU, ATTELLE ET ORTHESE NON ARTICULEE,AMBELIO;0.0;0.0;01/08/2009;06/07/2023
2104525;COR. ORTHO., MAIN, ATTELLE MP, FLEXION, POUCE ABDUCTION,SPENTYS;0.0;0.0;01/08/2009;06/07/2023
2120790;CORRECTION ORTHOPEDIQUE, GENOU, ATTELLE ET ORTHESE NON ARTICULEE,OSSUR EUROPE;0.0;0.0;01/08/2009;06/07/2023
